year_month,department_name,region_name,revenue,opex,capex,profit,headcount,profit_margin,revenue_variance,tickets_resolved,sla_breaches,cycle_time,utilization,backlog
2023-11,HR,Latin America,140691.67,90208.18,2647.8,47835.7,8.0,34.0,5.71,20,0,2.78,74.11,49.0
2023-11,HR,North America,235175.44,180631.12,3795.73,50748.6,14.0,21.58,-6.82,44,2,3.13,76.52,138.0
2023-11,Marketing,Asia Pacific,672343.79,466475.48,78759.85,127108.47,24.0,18.91,11.08,54,1,3.18,75.34,165.0
2023-11,Marketing,Europe,732245.93,560371.75,79126.47,92747.71,26.0,12.67,13.7,63,2,2.73,94.28,238.0
2023-11,Marketing,Latin America,538721.0,330349.68,64055.4,144315.93,18.0,26.79,-11.73,44,2,3.35,83.53,147.0
2023-11,Marketing,North America,957856.66,762929.5,111564.19,83362.98,31.0,8.7,-14.22,87,2,3.2,72.86,307.0
2023-11,Operations,Asia Pacific,509107.27,396170.19,59847.5,53089.58,29.0,10.43,11.37,201,10,4.56,78.48,631.0
2023-11,Operations,Europe,481041.52,300675.12,61315.71,119050.69,30.0,24.75,4.94,240,12,3.41,74.94,923.0
2023-11,Operations,Latin America,374700.25,286365.37,40371.49,47963.38,23.0,12.8,2.7,138,8,3.3,82.33,412.0
2023-11,Operations,North America,584511.82,430494.32,74693.1,79324.4,41.0,13.57,-5.95,330,16,3.81,81.49,933.0
2023-11,Product,Asia Pacific,572956.47,448256.52,98393.34,26306.62,31.0,4.59,3.2,85,1,7.76,86.47,296.0
2023-11,Product,Europe,635425.11,497516.88,112430.31,25477.92,31.0,4.01,-10.79,126,2,5.33,83.72,394.0
2023-11,Product,Latin America,399670.88,294431.9,82929.62,22309.37,24.0,5.58,-16.65,69,2,5.83,86.23,209.0
2023-11,Product,North America,782083.73,495294.18,169694.66,117094.89,37.0,14.97,-1.94,155,4,4.99,78.26,485.0
2023-11,Sales,Asia Pacific,1455964.77,1084788.79,82593.35,288582.63,39.0,19.82,0.13,73,5,2.37,71.62,218.0
2023-11,Sales,Europe,1755673.24,1145946.0,80028.17,529699.07,43.0,30.17,23.33,95,5,1.92,83.49,313.0
2023-11,Sales,Latin America,929862.52,710757.03,49214.09,169891.4,28.0,18.27,-14.86,53,2,2.56,91.98,192.0
2023-11,Sales,North America,1620021.52,1210454.29,73714.18,335853.05,49.0,20.73,-19.2,132,9,1.77,78.17,328.0
2023-12,Customer Support,Asia Pacific,379513.99,233074.46,28679.6,117759.92,48.0,31.03,11.01,501,19,1.03,91.85,1789.0
2023-12,Customer Support,Europe,398425.22,295518.65,34830.3,68076.27,50.0,17.09,-9.42,564,26,0.93,79.37,2166.0
2023-12,Customer Support,Latin America,281334.08,214717.36,21895.15,44721.57,40.0,15.9,17.97,379,12,1.14,84.56,1229.0
2023-12,Customer Support,North America,430651.13,308412.41,40360.81,81877.91,64.0,19.01,-19.47,771,19,1.26,80.11,1776.0
2023-12,Engineering,Asia Pacific,1087419.87,674956.09,173327.94,239135.84,65.0,21.99,3.92,151,9,6.33,75.5,491.0
2023-12,Engineering,Europe,1032873.62,736355.04,139581.88,156936.7,73.0,15.19,9.95,163,12,5.15,71.94,571.0
2023-12,Engineering,Latin America,862216.55,595426.64,152390.66,114399.26,48.0,13.27,7.87,109,7,5.99,78.66,418.0
2023-12,Engineering,North America,1275771.38,868920.66,228420.96,178429.76,77.0,13.99,-8.16,214,15,4.3,75.37,730.0
2023-12,Finance,Asia Pacific,226206.03,172806.79,8141.65,45257.58,17.0,20.01,-12.26,36,2,1.37,86.41,125.0
2023-12,Finance,Europe,262320.97,188663.53,6633.94,67023.5,18.0,25.55,10.25,46,2,1.48,93.19,158.0
2023-12,Finance,Latin America,198234.15,157217.47,6936.17,34080.51,14.0,17.19,13.83,25,0,1.9,83.79,65.0
2023-12,Finance,North America,336320.43,211619.31,11393.21,113307.91,23.0,33.69,9.18,57,2,1.84,74.19,154.0
2023-12,HR,Asia Pacific,173623.68,138252.49,3652.6,31718.59,11.0,18.27,-16.64,26,0,2.51,76.08,77.0
2023-12,HR,Europe,178209.42,116610.18,4014.64,57584.6,13.0,32.31,-10.12,36,0,2.69,81.67,119.0
2023-12,HR,Latin America,162424.67,124120.03,2964.55,35340.1,8.0,21.76,22.04,22,1,3.08,90.78,50.0
2023-12,HR,North America,216445.87,172180.02,5132.98,39132.88,15.0,18.08,-14.24,44,2,2.62,93.64,144.0
2023-12,Marketing,Asia Pacific,767118.0,610619.1,91612.32,64886.59,25.0,8.46,26.73,61,2,3.86,74.56,169.0
2023-12,Marketing,Europe,826887.83,633791.51,98949.51,94146.82,25.0,11.39,28.39,65,2,3.65,70.48,239.0
2023-12,Marketing,Latin America,617784.35,383894.79,68714.9,165174.65,20.0,26.74,1.23,44,2,3.27,83.25,154.0
2023-12,Marketing,North America,1009538.84,659451.24,82338.25,267749.36,32.0,26.52,-9.59,97,3,3.58,84.9,324.0
2023-12,Operations,Asia Pacific,449963.69,276033.34,48984.79,124945.56,32.0,27.77,-1.57,185,13,4.59,70.2,653.0
2023-12,Operations,Europe,610660.6,481292.26,63746.56,65621.79,36.0,10.75,33.22,227,10,3.25,72.3,954.0
2023-12,Operations,Latin America,403067.6,262570.52,52612.67,87884.42,21.0,21.8,10.48,129,8,5.18,83.28,429.0
2023-12,Operations,North America,673395.5,461968.54,78795.84,132631.12,38.0,19.7,8.36,289,13,3.51,84.9,947.0
2023-12,Product,Asia Pacific,554922.11,414641.73,102994.26,37286.12,30.0,6.72,-0.05,86,4,4.99,78.91,306.0
2023-12,Product,Europe,602973.19,373066.68,97279.91,132626.6,36.0,22.0,-15.34,110,7,6.0,74.72,410.0
2023-12,Product,Latin America,537668.96,414175.15,123181.66,312.14,23.0,0.06,12.13,71,3,6.09,75.67,215.0
2023-12,Product,North America,903942.69,616659.32,188331.36,98952.02,41.0,10.95,13.33,163,4,5.84,83.46,511.0
2023-12,Sales,Asia Pacific,1325547.84,821206.06,57445.23,446896.55,39.0,33.71,-8.84,80,3,1.98,88.69,232.0
2023-12,Sales,Europe,1582550.56,1201338.94,67776.95,313434.67,37.0,19.81,11.17,94,4,2.56,78.38,327.0
2023-12,Sales,Latin America,1084352.76,792839.87,55026.04,236486.86,29.0,21.81,-0.71,59,1,2.49,79.69,198.0
2023-12,Sales,North America,1762218.03,1164380.29,73767.06,524070.68,45.0,29.74,-12.11,116,4,1.71,93.38,334.0
2024-01,Customer Support,Asia Pacific,440958.88,308836.1,34641.12,97481.67,51.0,22.11,3.82,446,12,1.27,87.8,1855.0
2024-01,Customer Support,Europe,430760.33,264736.55,36209.13,129814.65,51.0,30.14,-2.95,550,31,0.84,93.67,2198.0
2024-01,Customer Support,Latin America,304040.62,187865.06,23525.29,92650.26,40.0,30.47,-3.44,353,17,0.86,84.0,1246.0
2024-01,Customer Support,North America,536944.78,340679.26,49354.15,146911.37,66.0,27.36,3.55,734,49,1.05,71.0,1888.0
2024-01,Engineering,Asia Pacific,1124748.02,807216.19,149193.09,168338.75,57.0,14.97,-1.26,154,9,4.38,73.33,497.0
2024-01,Engineering,Europe,973597.77,666464.01,158778.31,148355.45,67.0,15.24,-2.27,177,9,5.95,77.87,588.0
2024-01,Engineering,Latin America,779438.77,507929.13,134079.6,137430.03,49.0,17.63,0.52,111,4,4.05,93.6,421.0
2024-01,Engineering,North America,1224419.08,736762.1,148397.6,339259.37,83.0,27.71,0.45,250,17,4.36,70.74,776.0
2024-01,Finance,Asia Pacific,255796.74,199395.22,8925.55,47475.98,16.0,18.56,-4.18,35,0,1.78,76.24,129.0
2024-01,Finance,Europe,308710.59,235295.21,8892.19,64523.19,22.0,20.9,0.94,47,2,1.93,79.04,161.0
2024-01,Finance,Latin America,217391.65,139170.28,7317.71,70903.66,15.0,32.62,2.15,29,1,1.86,81.09,66.0
2024-01,Finance,North America,372545.2,269446.35,9141.64,93957.21,25.0,25.22,1.95,61,3,1.54,76.04,154.0
2024-01,HR,Asia Pacific,202377.39,154723.89,3259.54,44393.96,12.0,21.94,0.41,28,1,3.18,91.24,81.0
2024-01,HR,Europe,243783.17,148443.87,4179.54,91159.76,12.0,37.39,-0.66,33,2,2.7,79.33,124.0
2024-01,HR,Latin America,130697.29,96309.15,2617.31,31770.83,10.0,24.31,0.15,21,1,2.22,84.33,54.0
2024-01,HR,North America,222328.82,140063.12,4513.42,77752.28,16.0,34.97,-1.43,49,3,2.21,70.65,144.0
2024-01,Marketing,Asia Pacific,883219.85,647648.74,80740.57,154830.54,24.0,17.53,4.06,51,1,3.12,77.45,177.0
2024-01,Marketing,Europe,832723.64,653952.09,90281.29,88490.25,26.0,10.63,-0.17,65,3,3.52,72.75,244.0
2024-01,Marketing,Latin America,541244.71,394895.42,48613.61,97735.67,19.0,18.06,-2.69,43,2,3.01,82.43,154.0
2024-01,Marketing,North America,904517.42,655405.01,88529.61,160582.8,34.0,17.75,2.88,87,3,3.24,92.21,329.0
2024-01,Operations,Asia Pacific,500373.69,323674.24,48507.86,128191.59,32.0,25.62,-4.45,193,11,4.23,81.89,677.0
2024-01,Operations,Europe,552245.83,412263.96,71166.16,68815.71,32.0,12.46,2.68,243,14,4.9,88.8,975.0
2024-01,Operations,Latin America,380468.58,228820.79,48948.06,102699.73,25.0,26.99,3.66,143,8,4.43,87.98,447.0
2024-01,Operations,North America,708984.75,551940.25,70738.3,86306.2,39.0,12.17,2.58,330,26,3.56,73.01,956.0
2024-01,Product,Asia Pacific,683789.43,529756.02,116342.77,37690.64,32.0,5.51,-0.93,90,2,6.19,88.7,309.0
2024-01,Product,Europe,740376.13,496950.42,165187.63,78238.08,32.0,10.57,-1.37,109,3,5.43,83.92,427.0
2024-01,Product,Latin America,488935.63,309091.44,105623.7,74220.48,25.0,15.18,4.1,66,5,7.66,94.76,225.0
2024-01,Product,North America,751598.9,490447.66,172853.68,88297.55,37.0,11.75,-2.15,168,11,6.04,73.78,537.0
2024-01,Sales,Asia Pacific,1538708.45,982408.65,75825.59,480474.21,34.0,31.23,-3.98,68,5,1.79,74.96,238.0
2024-01,Sales,Europe,1747453.09,1368869.47,97885.96,280697.65,40.0,16.06,-2.14,101,4,2.01,83.88,331.0
2024-01,Sales,Latin America,1362269.92,962594.99,71697.47,327977.46,28.0,24.08,3.85,56,1,1.75,79.45,205.0
2024-01,Sales,North America,1873877.0,1359236.4,88399.87,426240.73,53.0,22.75,0.2,110,3,1.84,80.55,354.0
2024-02,Customer Support,Asia Pacific,365481.69,242593.39,30332.01,92556.28,46.0,25.32,-13.95,476,21,0.95,77.43,1884.0
2024-02,Customer Support,Europe,491669.2,345342.41,39758.46,106568.33,55.0,21.67,10.78,544,20,1.23,71.81,2293.0
2024-02,Customer Support,Latin America,356705.31,215591.39,31991.59,109122.33,40.0,30.59,13.29,382,24,1.13,89.97,1265.0
2024-02,Customer Support,North America,464517.0,291919.34,30514.32,142083.35,67.0,30.59,-10.42,775,22,0.87,84.59,2040.0
2024-02,Engineering,Asia Pacific,1183332.57,906892.25,170649.81,105790.51,59.0,8.94,3.88,132,9,4.68,72.02,514.0
2024-02,Engineering,Europe,1153113.3,887482.84,172481.49,93148.97,68.0,8.08,15.75,188,11,4.46,92.74,619.0
2024-02,Engineering,Latin America,851841.32,551709.89,142800.38,157331.05,47.0,18.47,9.86,109,2,4.8,94.82,435.0
2024-02,Engineering,North America,1563988.83,1231223.01,235866.83,96898.99,89.0,6.2,28.31,216,7,4.85,77.95,817.0
2024-02,Finance,Asia Pacific,279001.54,212143.06,8257.47,58601.02,17.0,21.0,4.51,39,1,1.33,76.18,136.0
2024-02,Finance,Europe,259990.47,156931.76,6559.04,96499.68,20.0,37.12,-14.99,44,2,1.39,76.47,165.0
2024-02,Finance,Latin America,231914.87,175474.21,6033.83,50406.83,14.0,21.74,8.98,27,1,1.38,82.26,66.0
2024-02,Finance,North America,319896.56,210151.23,9120.78,100624.55,25.0,31.46,-12.46,59,1,1.8,70.23,157.0
2024-02,HR,Asia Pacific,179024.92,137350.74,3086.08,38588.09,11.0,21.55,-11.18,28,1,2.16,82.8,82.0
2024-02,HR,Europe,194016.41,123679.52,3154.66,67182.23,14.0,34.63,-20.94,39,1,2.78,94.07,130.0
2024-02,HR,Latin America,150319.96,97848.18,2993.11,49478.66,9.0,32.92,15.18,19,0,2.16,87.47,55.0
2024-02,HR,North America,278011.9,219417.39,5737.66,52856.86,16.0,19.01,23.26,41,1,2.5,73.42,149.0
2024-02,Marketing,Asia Pacific,731085.43,566503.19,68795.99,95786.25,25.0,13.1,-13.86,60,3,3.89,70.34,181.0
2024-02,Marketing,Europe,910266.04,583476.75,99837.81,226951.48,24.0,24.93,9.12,75,5,3.81,80.14,252.0
2024-02,Marketing,Latin America,701367.68,438584.45,61117.74,201665.5,19.0,28.75,26.09,40,1,2.73,87.73,154.0
2024-02,Marketing,North America,1139123.38,688292.48,110218.52,340612.37,34.0,29.9,29.56,97,3,3.25,90.36,343.0
2024-02,Operations,Asia Pacific,498138.15,365838.59,49065.18,83234.38,28.0,16.71,-4.88,205,14,4.99,70.29,716.0
2024-02,Operations,Europe,603465.56,394635.39,78278.62,130551.55,35.0,21.63,12.2,249,18,4.9,94.12,1003.0
2024-02,Operations,Latin America,479276.4,364468.01,64109.31,50699.08,24.0,10.58,30.58,141,9,3.45,79.9,454.0
2024-02,Operations,North America,649378.64,512199.53,92777.7,44401.41,40.0,6.84,-6.04,322,19,3.7,76.32,996.0
2024-02,Product,Asia Pacific,611470.54,375751.38,132238.09,103481.07,30.0,16.92,-11.41,98,7,6.26,81.65,321.0
2024-02,Product,Europe,842010.9,621728.61,145220.04,75062.24,32.0,8.91,12.17,127,5,5.0,82.9,435.0
2024-02,Product,Latin America,544511.95,336554.02,128411.45,79546.49,22.0,14.61,15.94,65,2,7.56,86.75,225.0
2024-02,Product,North America,795551.19,500501.72,171675.59,123373.87,42.0,15.51,3.57,157,7,7.15,77.73,557.0
2024-02,Sales,Asia Pacific,1632679.09,1096036.71,79913.2,456729.18,40.0,27.97,1.88,71,3,1.61,82.04,238.0
2024-02,Sales,Europe,1765298.64,1167599.5,71853.28,525845.86,39.0,29.79,-1.14,89,2,2.17,78.2,345.0
2024-02,Sales,Latin America,1159763.73,752331.09,57008.53,350424.12,30.0,30.22,-11.59,62,4,2.09,72.16,212.0
2024-02,Sales,North America,1890798.1,1224800.45,111529.9,554467.74,47.0,29.32,1.1,128,4,1.68,76.92,360.0
2024-03,Customer Support,Asia Pacific,405029.25,266207.89,29129.22,109692.13,51.0,27.08,-4.64,520,15,1.21,76.9,1920.0
2024-03,Customer Support,Europe,456589.41,296155.26,40103.17,120330.98,51.0,26.35,2.87,627,22,0.9,93.61,2295.0
2024-03,Customer Support,Latin America,349814.87,239113.05,23206.27,87495.54,36.0,25.01,11.1,336,18,0.97,86.43,1266.0
2024-03,Customer Support,North America,541017.9,330314.13,35275.51,175428.26,69.0,32.43,4.34,773,60,1.22,92.79,2079.0
2024-03,Engineering,Asia Pacific,1051434.02,662700.03,176543.35,212190.64,64.0,20.18,-7.7,156,4,4.64,90.34,533.0
2024-03,Engineering,Europe,1160010.59,875306.89,195102.45,89601.25,64.0,7.72,16.44,193,10,5.74,84.92,623.0
2024-03,Engineering,Latin America,816090.89,506923.84,128691.33,180475.72,44.0,22.11,5.25,114,5,4.94,93.05,435.0
2024-03,Engineering,North America,1414549.82,863221.75,211886.73,339441.34,76.0,24.0,16.05,218,13,5.91,91.0,829.0
2024-03,Finance,Asia Pacific,291647.46,193158.83,9739.59,88749.04,18.0,30.43,9.25,34,1,1.28,91.07,137.0
2024-03,Finance,Europe,287180.17,222168.22,9929.26,55082.7,20.0,19.18,-6.1,51,3,1.35,84.99,168.0
2024-03,Finance,Latin America,230238.39,155749.98,6750.02,67738.39,14.0,29.42,8.19,27,2,1.48,70.24,67.0
2024-03,Finance,North America,415316.5,286752.38,10679.21,117884.91,24.0,28.38,13.65,65,3,1.35,83.63,166.0
2024-03,HR,Asia Pacific,214011.68,129661.09,4482.44,79868.15,12.0,37.32,6.18,27,1,2.09,72.24,85.0
2024-03,HR,Europe,211950.41,138934.46,4973.9,68042.04,14.0,32.1,-13.64,34,2,2.53,92.89,133.0
2024-03,HR,Latin America,152668.07,94088.53,2678.82,55900.71,10.0,36.62,16.98,21,1,3.15,79.71,57.0
2024-03,HR,North America,275366.89,209763.45,5202.82,60400.62,16.0,21.93,22.08,42,1,2.1,84.83,150.0
2024-03,Marketing,Asia Pacific,902419.41,580339.23,76542.56,245537.63,26.0,27.21,6.33,56,4,2.63,76.97,182.0
2024-03,Marketing,Europe,779120.48,529853.33,79466.45,169800.7,28.0,21.79,-6.6,78,4,2.68,86.98,263.0
2024-03,Marketing,Latin America,728366.41,559755.16,72862.18,95749.07,21.0,13.15,30.95,40,1,3.78,71.95,157.0
2024-03,Marketing,North America,1165131.86,719151.03,114826.53,331154.31,30.0,28.42,32.52,98,5,2.94,92.36,344.0
2024-03,Operations,Asia Pacific,602824.36,385197.87,81797.03,135829.46,31.0,22.53,15.11,195,8,3.75,84.43,752.0
2024-03,Operations,Europe,616200.86,442538.98,78461.44,95200.44,32.0,15.45,14.57,251,19,4.61,71.99,1023.0
2024-03,Operations,Latin America,452277.5,290137.06,55767.18,106373.27,25.0,23.52,23.23,129,8,4.65,94.1,478.0
2024-03,Operations,North America,685591.75,498867.33,77334.98,109389.45,44.0,15.96,-0.8,311,22,5.2,88.83,1056.0
2024-03,Product,Asia Pacific,774297.35,568893.27,127907.68,77496.4,30.0,10.01,12.19,95,2,4.88,73.82,332.0
2024-03,Product,Europe,774763.72,607534.2,183985.88,-16756.36,34.0,-2.16,3.21,112,6,7.11,77.22,444.0
2024-03,Product,Latin America,526487.11,363851.62,108757.28,53878.22,23.0,10.23,12.1,65,2,5.81,71.95,227.0
2024-03,Product,North America,937101.69,695280.18,150487.87,91333.64,41.0,9.75,22.0,141,3,6.06,90.37,582.0
2024-03,Sales,Asia Pacific,1819854.54,1417292.91,106271.96,296289.68,34.0,16.28,13.56,82,3,1.77,71.2,242.0
2024-03,Sales,Europe,1643719.93,1110728.41,93466.68,439524.84,42.0,26.74,-7.95,102,4,2.35,90.12,360.0
2024-03,Sales,Latin America,1367123.55,1027236.63,71274.06,268612.85,27.0,19.65,4.22,53,2,1.78,70.97,212.0
2024-03,Sales,North America,2369984.57,1606962.61,122223.13,640798.82,53.0,27.04,26.73,132,4,2.45,73.48,375.0
2024-04,Customer Support,Asia Pacific,373764.28,282601.01,26327.06,64836.2,45.0,17.35,-12.0,437,15,0.85,77.88,1996.0
2024-04,Customer Support,Europe,414739.07,328972.81,28277.03,57489.23,54.0,13.86,-6.56,635,48,1.24,77.98,2369.0
2024-04,Customer Support,Latin America,270551.0,166917.31,24307.39,79326.29,41.0,29.32,-14.08,347,18,1.02,81.47,1333.0
2024-04,Customer Support,North America,531399.42,394797.47,44276.93,92325.02,64.0,17.37,2.48,725,29,1.19,70.76,2176.0
2024-04,Engineering,Asia Pacific,1240108.68,964763.98,193496.74,81847.96,62.0,6.6,8.86,140,11,5.93,94.15,547.0
2024-04,Engineering,Europe,1357723.4,871481.48,166137.9,320104.02,72.0,23.58,36.29,182,6,6.12,82.3,652.0
2024-04,Engineering,Latin America,781527.16,540756.58,123254.83,117515.75,49.0,15.04,0.79,106,6,6.2,94.1,441.0
2024-04,Engineering,North America,1451580.34,1111969.44,232021.67,107589.23,80.0,7.41,19.08,252,5,5.63,79.61,862.0
2024-04,Finance,Asia Pacific,234438.46,156946.63,6372.68,71119.15,19.0,30.34,-12.18,39,2,1.46,87.63,141.0
2024-04,Finance,Europe,285790.5,223296.88,7514.83,54978.79,21.0,19.24,-6.55,47,2,1.43,77.88,168.0
2024-04,Finance,Latin America,196738.73,149972.59,4852.43,41913.71,14.0,21.3,-7.55,28,1,1.68,86.5,68.0
2024-04,Finance,North America,315033.49,223780.13,10740.49,80512.87,27.0,25.56,-13.79,64,2,1.22,80.37,171.0
2024-04,HR,Asia Pacific,205624.61,128592.4,4264.64,72767.56,12.0,35.39,2.02,30,0,2.13,72.31,89.0
2024-04,HR,Europe,258429.37,191959.16,6046.54,60423.67,13.0,23.38,5.3,33,2,3.04,92.01,137.0
2024-04,HR,Latin America,135279.2,86439.09,2696.2,46143.9,10.0,34.11,3.66,19,0,2.59,77.77,60.0
2024-04,HR,North America,307267.85,231455.74,6533.62,69278.5,17.0,22.55,36.23,43,1,2.8,91.82,153.0
2024-04,Marketing,Asia Pacific,879694.27,616686.02,105154.1,157854.16,24.0,17.94,3.65,59,4,3.45,88.38,185.0
2024-04,Marketing,Europe,877967.06,561750.88,85155.58,231060.61,27.0,26.32,5.25,78,4,3.48,84.07,278.0
2024-04,Marketing,Latin America,589117.57,404849.9,50826.77,133440.9,21.0,22.65,5.91,41,2,2.85,84.07,159.0
2024-04,Marketing,North America,1091415.62,860186.16,89399.22,141830.23,32.0,13.0,24.13,84,4,3.83,79.78,351.0
2024-04,Operations,Asia Pacific,482751.2,340777.32,52574.19,89399.69,28.0,18.52,-7.81,209,4,4.52,79.28,779.0
2024-04,Operations,Europe,606904.53,458170.76,74638.91,74094.87,35.0,12.21,12.84,241,8,3.85,78.79,1026.0
2024-04,Operations,Latin America,363591.48,261442.41,44315.0,57834.07,26.0,15.91,-0.93,139,8,4.66,87.26,481.0
2024-04,Operations,North America,674584.99,484460.57,88120.74,102003.68,45.0,15.12,-2.4,330,8,4.86,85.07,1068.0
2024-04,Product,Asia Pacific,777697.56,490834.88,138471.51,148391.16,29.0,19.08,12.68,99,5,6.2,92.21,347.0
2024-04,Product,Europe,822947.81,577459.03,147004.93,98483.85,37.0,11.97,9.63,126,3,5.01,73.84,463.0
2024-04,Product,Latin America,478978.88,293773.06,114899.78,70306.04,22.0,14.68,1.98,76,5,6.73,81.45,240.0
2024-04,Product,North America,1002607.91,738556.19,164614.81,99436.91,44.0,9.92,30.53,149,8,6.06,71.53,596.0
2024-04,Sales,Asia Pacific,1602141.14,1235875.69,86009.64,280255.81,40.0,17.49,-0.02,73,3,1.79,90.02,256.0
2024-04,Sales,Europe,1917612.03,1530500.9,87362.23,299748.9,41.0,15.63,7.39,103,2,2.23,84.82,362.0
2024-04,Sales,Latin America,1410824.02,863357.22,81506.1,465960.69,28.0,33.03,7.55,54,1,2.05,88.69,215.0
2024-04,Sales,North America,2031245.29,1448258.64,84830.58,498156.07,49.0,24.52,8.61,131,4,2.15,74.5,384.0
2024-05,Customer Support,Asia Pacific,353436.89,232998.09,29092.48,91346.32,49.0,25.85,-16.79,467,22,0.96,74.57,2009.0
2024-05,Customer Support,Europe,398443.26,258141.02,30829.54,109472.7,53.0,27.48,-10.23,568,21,1.28,84.46,2481.0
2024-05,Customer Support,Latin America,331523.93,258158.35,29246.13,44119.45,37.0,13.31,5.29,392,31,0.82,73.76,1366.0
2024-05,Customer Support,North America,558683.76,431189.95,37342.84,90150.97,72.0,16.14,7.74,748,21,0.87,73.31,2193.0
2024-05,Engineering,Asia Pacific,1045680.77,754348.48,137308.33,154023.95,66.0,14.73,-8.21,136,6,5.75,94.66,559.0
2024-05,Engineering,Europe,1002809.84,616810.72,135400.91,250598.21,72.0,24.99,0.66,193,8,4.3,72.01,658.0
2024-05,Engineering,Latin America,766053.19,535444.52,95884.55,134724.12,49.0,17.59,-1.2,108,5,5.35,82.94,441.0
2024-05,Engineering,North America,1354201.71,1040464.44,207568.29,106168.98,90.0,7.84,11.1,253,5,4.13,93.97,876.0
2024-05,Finance,Asia Pacific,264734.88,197252.27,6713.35,60769.25,18.0,22.95,-0.83,38,2,1.32,86.24,141.0
2024-05,Finance,Europe,253105.25,157018.77,8287.15,87799.33,19.0,34.69,-17.24,43,2,1.77,90.34,168.0
2024-05,Finance,Latin America,208320.66,159088.68,5428.87,43803.11,15.0,21.03,-2.11,26,1,1.69,73.65,68.0
2024-05,Finance,North America,399006.59,264010.86,13739.59,121256.14,26.0,30.39,9.19,65,2,1.78,70.32,173.0
2024-05,HR,Asia Pacific,173766.94,119892.37,3831.71,50042.85,13.0,28.8,-13.79,30,0,2.19,70.55,92.0
2024-05,HR,Europe,222132.07,161684.37,4154.76,56292.94,15.0,25.34,-9.49,35,2,2.9,73.16,137.0
2024-05,HR,Latin America,172628.79,112818.73,3329.11,56480.95,10.0,32.72,32.28,21,1,3.11,80.27,61.0
2024-05,HR,North America,269035.03,199060.51,5191.34,64783.17,15.0,24.08,19.28,44,1,2.28,79.88,158.0
2024-05,Marketing,Asia Pacific,762958.83,544588.02,87945.01,130425.8,27.0,17.09,-10.11,53,1,3.05,90.71,190.0
2024-05,Marketing,Europe,982880.88,605037.68,106418.62,271424.58,30.0,27.62,17.83,76,5,3.77,77.45,292.0
2024-05,Marketing,Latin America,540833.71,396880.45,52142.94,91810.32,19.0,16.98,-2.77,46,2,2.71,93.72,159.0
2024-05,Marketing,North America,1022349.59,699338.16,104774.92,218236.51,30.0,21.35,16.28,92,7,2.55,91.39,359.0
2024-05,Operations,Asia Pacific,595999.29,426924.88,72477.72,96596.69,32.0,16.21,13.81,203,10,4.99,85.91,806.0
2024-05,Operations,Europe,650516.07,487756.82,70952.53,91806.72,32.0,14.11,20.95,233,7,3.61,74.68,1048.0
2024-05,Operations,Latin America,449521.57,316758.64,45673.14,87089.79,22.0,19.37,22.48,148,6,4.58,71.74,506.0
2024-05,Operations,North America,640204.03,485340.42,75409.65,79453.96,40.0,12.41,-7.37,336,12,4.2,80.56,1079.0
2024-05,Product,Asia Pacific,672473.46,474440.73,142856.82,55175.91,29.0,8.2,-2.57,103,7,7.66,89.75,360.0
2024-05,Product,Europe,638697.38,400042.93,146069.83,92584.61,35.0,14.5,-14.92,116,2,6.08,94.58,470.0
2024-05,Product,Latin America,485076.04,358386.95,78237.9,48451.19,23.0,9.99,3.28,77,1,6.19,94.73,251.0
2024-05,Product,North America,789913.96,494536.37,148227.48,147150.1,44.0,18.63,2.84,146,6,5.19,81.41,603.0
2024-05,Sales,Asia Pacific,1709019.27,1351894.11,76569.24,280555.91,36.0,16.42,6.64,76,2,2.41,92.21,268.0
2024-05,Sales,Europe,1503895.86,1131232.27,81601.82,291061.78,40.0,19.35,-15.78,103,7,2.58,93.48,367.0
2024-05,Sales,Latin America,1263300.22,797102.36,59531.61,406666.25,30.0,32.19,-3.7,56,3,1.7,71.01,223.0
2024-05,Sales,North America,1891002.94,1301791.47,88275.98,500935.5,50.0,26.49,1.11,112,2,1.7,87.62,388.0
2024-06,Customer Support,Asia Pacific,421758.83,312926.92,33500.81,75331.1,50.0,17.86,-0.7,467,21,1.17,92.56,2013.0
2024-06,Customer Support,Europe,460504.58,320248.37,31400.98,108855.24,53.0,23.64,3.75,550,34,1.0,89.15,2529.0
2024-06,Customer Support,Latin America,337474.39,217014.19,30357.63,90102.57,37.0,26.7,7.18,363,7,1.03,92.13,1392.0
2024-06,Customer Support,North America,482276.48,319890.98,42810.64,119574.86,61.0,24.79,-6.99,737,29,1.24,88.66,2225.0
2024-06,Engineering,Asia Pacific,1109265.96,730940.01,171129.54,207196.41,66.0,18.68,-2.62,138,3,6.34,84.65,567.0
2024-06,Engineering,Europe,1230606.98,876654.13,202377.0,151575.85,72.0,12.32,23.53,181,13,6.06,91.1,682.0
2024-06,Engineering,Latin America,742879.59,513975.51,125604.45,103299.63,53.0,13.91,-4.19,100,6,6.09,90.36,453.0
2024-06,Engineering,North America,1371258.16,842702.93,229559.42,298995.8,79.0,21.8,12.49,256,17,6.19,87.66,914.0
2024-06,Finance,Asia Pacific,291053.78,177819.01,8225.23,105009.53,18.0,36.08,9.02,40,2,1.93,89.34,142.0
2024-06,Finance,Europe,253636.23,173985.9,6961.58,72688.76,22.0,28.66,-17.06,52,2,1.48,74.88,169.0
