date,date_key,department_id,region_id,tickets_resolved,sla_breaches,cycle_time,utilization,backlog,year,quarter,month,month_name,year_month,department_name,region_name,sla_breach_rate,tickets_per_headcount
2023-11-01,20231101,7,3,480,31,0.84,74.02,1784,2023,Q4,11,November,2023-11,Customer Support,Asia Pacific,6.46,16.0
2023-11-01,20231101,7,4,346,16,0.95,85.18,1188,2023,Q4,11,November,2023-11,Customer Support,Latin America,4.62,11.53
2023-11-01,20231101,8,1,155,4,4.99,78.26,485,2023,Q4,11,November,2023-11,Product,North America,2.58,5.17
2023-11-01,20231101,8,2,126,2,5.33,83.72,394,2023,Q4,11,November,2023-11,Product,Europe,1.59,4.2
2023-11-01,20231101,8,3,85,1,7.76,86.47,296,2023,Q4,11,November,2023-11,Product,Asia Pacific,1.18,2.83
2023-11-01,20231101,8,4,69,2,5.83,86.23,209,2023,Q4,11,November,2023-11,Product,Latin America,2.9,2.3
2023-12-01,20231201,1,1,214,15,4.3,75.37,730,2023,Q4,12,December,2023-12,Engineering,North America,7.01,7.13
2023-12-01,20231201,1,2,163,12,5.15,71.94,571,2023,Q4,12,December,2023-12,Engineering,Europe,7.36,5.43
2023-12-01,20231201,1,3,151,9,6.33,75.5,491,2023,Q4,12,December,2023-12,Engineering,Asia Pacific,5.96,5.03
2023-12-01,20231201,1,4,109,7,5.99,78.66,418,2023,Q4,12,December,2023-12,Engineering,Latin America,6.42,3.63
2023-12-01,20231201,2,1,116,4,1.71,93.38,334,2023,Q4,12,December,2023-12,Sales,North America,3.45,3.87
2023-12-01,20231201,2,2,94,4,2.56,78.38,327,2023,Q4,12,December,2023-12,Sales,Europe,4.26,3.13
2023-12-01,20231201,2,3,80,3,1.98,88.69,232,2023,Q4,12,December,2023-12,Sales,Asia Pacific,3.75,2.67
2023-12-01,20231201,2,4,59,1,2.49,79.69,198,2023,Q4,12,December,2023-12,Sales,Latin America,1.69,1.97
2023-12-01,20231201,3,1,97,3,3.58,84.9,324,2023,Q4,12,December,2023-12,Marketing,North America,3.09,3.23
2023-12-01,20231201,3,2,65,2,3.65,70.48,239,2023,Q4,12,December,2023-12,Marketing,Europe,3.08,2.17
2023-12-01,20231201,3,3,61,2,3.86,74.56,169,2023,Q4,12,December,2023-12,Marketing,Asia Pacific,3.28,2.03
2023-12-01,20231201,3,4,44,2,3.27,83.25,154,2023,Q4,12,December,2023-12,Marketing,Latin America,4.55,1.47
2023-12-01,20231201,4,1,289,13,3.51,84.9,947,2023,Q4,12,December,2023-12,Operations,North America,4.5,9.63
2023-12-01,20231201,4,2,227,10,3.25,72.3,954,2023,Q4,12,December,2023-12,Operations,Europe,4.41,7.57
2023-12-01,20231201,4,3,185,13,4.59,70.2,653,2023,Q4,12,December,2023-12,Operations,Asia Pacific,7.03,6.17
2023-12-01,20231201,4,4,129,8,5.18,83.28,429,2023,Q4,12,December,2023-12,Operations,Latin America,6.2,4.3
2023-12-01,20231201,5,1,57,2,1.84,74.19,154,2023,Q4,12,December,2023-12,Finance,North America,3.51,1.9
2023-12-01,20231201,5,2,46,2,1.48,93.19,158,2023,Q4,12,December,2023-12,Finance,Europe,4.35,1.53
2023-12-01,20231201,5,3,36,2,1.37,86.41,125,2023,Q4,12,December,2023-12,Finance,Asia Pacific,5.56,1.2
2023-12-01,20231201,5,4,25,0,1.9,83.79,65,2023,Q4,12,December,2023-12,Finance,Latin America,0.0,0.83
2023-12-01,20231201,6,1,44,2,2.62,93.64,144,2023,Q4,12,December,2023-12,HR,North America,4.55,1.47
2023-12-01,20231201,6,2,36,0,2.69,81.67,119,2023,Q4,12,December,2023-12,HR,Europe,0.0,1.2
2023-12-01,20231201,6,3,26,0,2.51,76.08,77,2023,Q4,12,December,2023-12,HR,Asia Pacific,0.0,0.87
2023-12-01,20231201,6,4,22,1,3.08,90.78,50,2023,Q4,12,December,2023-12,HR,Latin America,4.55,0.73
2023-12-01,20231201,7,1,771,19,1.26,80.11,1776,2023,Q4,12,December,2023-12,Customer Support,North America,2.46,25.7
2023-12-01,20231201,7,2,564,26,0.93,79.37,2166,2023,Q4,12,December,2023-12,Customer Support,Europe,4.61,18.8
2023-12-01,20231201,7,3,501,19,1.03,91.85,1789,2023,Q4,12,December,2023-12,Customer Support,Asia Pacific,3.79,16.7
2023-12-01,20231201,7,4,379,12,1.14,84.56,1229,2023,Q4,12,December,2023-12,Customer Support,Latin America,3.17,12.63
2023-12-01,20231201,8,1,163,4,5.84,83.46,511,2023,Q4,12,December,2023-12,Product,North America,2.45,5.43
2023-12-01,20231201,8,2,110,7,6.0,74.72,410,2023,Q4,12,December,2023-12,Product,Europe,6.36,3.67
2023-12-01,20231201,8,3,86,4,4.99,78.91,306,2023,Q4,12,December,2023-12,Product,Asia Pacific,4.65,2.87
2023-12-01,20231201,8,4,71,3,6.09,75.67,215,2023,Q4,12,December,2023-12,Product,Latin America,4.23,2.37
2024-01-01,20240101,1,1,250,17,4.36,70.74,776,2024,Q1,1,January,2024-01,Engineering,North America,6.8,8.33
2024-01-01,20240101,1,2,177,9,5.95,77.87,588,2024,Q1,1,January,2024-01,Engineering,Europe,5.08,5.9
2024-01-01,20240101,1,3,154,9,4.38,73.33,497,2024,Q1,1,January,2024-01,Engineering,Asia Pacific,5.84,5.13
2024-01-01,20240101,1,4,111,4,4.05,93.6,421,2024,Q1,1,January,2024-01,Engineering,Latin America,3.6,3.7
2024-01-01,20240101,2,1,110,3,1.84,80.55,354,2024,Q1,1,January,2024-01,Sales,North America,2.73,3.67
2024-01-01,20240101,2,2,101,4,2.01,83.88,331,2024,Q1,1,January,2024-01,Sales,Europe,3.96,3.37
2024-01-01,20240101,2,3,68,5,1.79,74.96,238,2024,Q1,1,January,2024-01,Sales,Asia Pacific,7.35,2.27
2024-01-01,20240101,2,4,56,1,1.75,79.45,205,2024,Q1,1,January,2024-01,Sales,Latin America,1.79,1.87
2024-01-01,20240101,3,1,87,3,3.24,92.21,329,2024,Q1,1,January,2024-01,Marketing,North America,3.45,2.9
2024-01-01,20240101,3,2,65,3,3.52,72.75,244,2024,Q1,1,January,2024-01,Marketing,Europe,4.62,2.17
2024-01-01,20240101,3,3,51,1,3.12,77.45,177,2024,Q1,1,January,2024-01,Marketing,Asia Pacific,1.96,1.7
2024-01-01,20240101,3,4,43,2,3.01,82.43,154,2024,Q1,1,January,2024-01,Marketing,Latin America,4.65,1.43
2024-01-01,20240101,4,1,330,26,3.56,73.01,956,2024,Q1,1,January,2024-01,Operations,North America,7.88,11.0
2024-01-01,20240101,4,2,243,14,4.9,88.8,975,2024,Q1,1,January,2024-01,Operations,Europe,5.76,8.1
2024-01-01,20240101,4,3,193,11,4.23,81.89,677,2024,Q1,1,January,2024-01,Operations,Asia Pacific,5.7,6.43
2024-01-01,20240101,4,4,143,8,4.43,87.98,447,2024,Q1,1,January,2024-01,Operations,Latin America,5.59,4.77
2024-01-01,20240101,5,1,61,3,1.54,76.04,154,2024,Q1,1,January,2024-01,Finance,North America,4.92,2.03
2024-01-01,20240101,5,2,47,2,1.93,79.04,161,2024,Q1,1,January,2024-01,Finance,Europe,4.26,1.57
2024-01-01,20240101,5,3,35,0,1.78,76.24,129,2024,Q1,1,January,2024-01,Finance,Asia Pacific,0.0,1.17
2024-01-01,20240101,5,4,29,1,1.86,81.09,66,2024,Q1,1,January,2024-01,Finance,Latin America,3.45,0.97
2024-01-01,20240101,6,1,49,3,2.21,70.65,144,2024,Q1,1,January,2024-01,HR,North America,6.12,1.63
2024-01-01,20240101,6,2,33,2,2.7,79.33,124,2024,Q1,1,January,2024-01,HR,Europe,6.06,1.1
2024-01-01,20240101,6,3,28,1,3.18,91.24,81,2024,Q1,1,January,2024-01,HR,Asia Pacific,3.57,0.93
2024-01-01,20240101,6,4,21,1,2.22,84.33,54,2024,Q1,1,January,2024-01,HR,Latin America,4.76,0.7
2024-01-01,20240101,7,1,734,49,1.05,71.0,1888,2024,Q1,1,January,2024-01,Customer Support,North America,6.68,24.47
2024-01-01,20240101,7,2,550,31,0.84,93.67,2198,2024,Q1,1,January,2024-01,Customer Support,Europe,5.64,18.33
2024-01-01,20240101,7,3,446,12,1.27,87.8,1855,2024,Q1,1,January,2024-01,Customer Support,Asia Pacific,2.69,14.87
2024-01-01,20240101,7,4,353,17,0.86,84.0,1246,2024,Q1,1,January,2024-01,Customer Support,Latin America,4.82,11.77
2024-01-01,20240101,8,1,168,11,6.04,73.78,537,2024,Q1,1,January,2024-01,Product,North America,6.55,5.6
2024-01-01,20240101,8,2,109,3,5.43,83.92,427,2024,Q1,1,January,2024-01,Product,Europe,2.75,3.63
2024-01-01,20240101,8,3,90,2,6.19,88.7,309,2024,Q1,1,January,2024-01,Product,Asia Pacific,2.22,3.0
2024-01-01,20240101,8,4,66,5,7.66,94.76,225,2024,Q1,1,January,2024-01,Product,Latin America,7.58,2.2
2024-02-01,20240201,1,1,216,7,4.85,77.95,817,2024,Q1,2,February,2024-02,Engineering,North America,3.24,7.2
2024-02-01,20240201,1,2,188,11,4.46,92.74,619,2024,Q1,2,February,2024-02,Engineering,Europe,5.85,6.27
2024-02-01,20240201,1,3,132,9,4.68,72.02,514,2024,Q1,2,February,2024-02,Engineering,Asia Pacific,6.82,4.4
2024-02-01,20240201,1,4,109,2,4.8,94.82,435,2024,Q1,2,February,2024-02,Engineering,Latin America,1.83,3.63
2024-02-01,20240201,2,1,128,4,1.68,76.92,360,2024,Q1,2,February,2024-02,Sales,North America,3.12,4.27
2024-02-01,20240201,2,2,89,2,2.17,78.2,345,2024,Q1,2,February,2024-02,Sales,Europe,2.25,2.97
2024-02-01,20240201,2,3,71,3,1.61,82.04,238,2024,Q1,2,February,2024-02,Sales,Asia Pacific,4.23,2.37
2024-02-01,20240201,2,4,62,4,2.09,72.16,212,2024,Q1,2,February,2024-02,Sales,Latin America,6.45,2.07
2024-02-01,20240201,3,1,97,3,3.25,90.36,343,2024,Q1,2,February,2024-02,Marketing,North America,3.09,3.23
2024-02-01,20240201,3,2,75,5,3.81,80.14,252,2024,Q1,2,February,2024-02,Marketing,Europe,6.67,2.5
2024-02-01,20240201,3,3,60,3,3.89,70.34,181,2024,Q1,2,February,2024-02,Marketing,Asia Pacific,5.0,2.0
2024-02-01,20240201,3,4,40,1,2.73,87.73,154,2024,Q1,2,February,2024-02,Marketing,Latin America,2.5,1.33
2024-02-01,20240201,4,1,322,19,3.7,76.32,996,2024,Q1,2,February,2024-02,Operations,North America,5.9,10.73
2024-02-01,20240201,4,2,249,18,4.9,94.12,1003,2024,Q1,2,February,2024-02,Operations,Europe,7.23,8.3
2024-02-01,20240201,4,3,205,14,4.99,70.29,716,2024,Q1,2,February,2024-02,Operations,Asia Pacific,6.83,6.83
2024-02-01,20240201,4,4,141,9,3.45,79.9,454,2024,Q1,2,February,2024-02,Operations,Latin America,6.38,4.7
2024-02-01,20240201,5,1,59,1,1.8,70.23,157,2024,Q1,2,February,2024-02,Finance,North America,1.69,1.97
2024-02-01,20240201,5,2,44,2,1.39,76.47,165,2024,Q1,2,February,2024-02,Finance,Europe,4.55,1.47
2024-02-01,20240201,5,3,39,1,1.33,76.18,136,2024,Q1,2,February,2024-02,Finance,Asia Pacific,2.56,1.3
2024-02-01,20240201,5,4,27,1,1.38,82.26,66,2024,Q1,2,February,2024-02,Finance,Latin America,3.7,0.9
2024-02-01,20240201,6,1,41,1,2.5,73.42,149,2024,Q1,2,February,2024-02,HR,North America,2.44,1.37
2024-02-01,20240201,6,2,39,1,2.78,94.07,130,2024,Q1,2,February,2024-02,HR,Europe,2.56,1.3
2024-02-01,20240201,6,3,28,1,2.16,82.8,82,2024,Q1,2,February,2024-02,HR,Asia Pacific,3.57,0.93
2024-02-01,20240201,6,4,19,0,2.16,87.47,55,2024,Q1,2,February,2024-02,HR,Latin America,0.0,0.63
2024-02-01,20240201,7,1,775,22,0.87,84.59,2040,2024,Q1,2,February,2024-02,Customer Support,North America,2.84,25.83
2024-02-01,20240201,7,2,544,20,1.23,71.81,2293,2024,Q1,2,February,2024-02,Customer Support,Europe,3.68,18.13
2024-02-01,20240201,7,3,476,21,0.95,77.43,1884,2024,Q1,2,February,2024-02,Customer Support,Asia Pacific,4.41,15.87
2024-02-01,20240201,7,4,382,24,1.13,89.97,1265,2024,Q1,2,February,2024-02,Customer Support,Latin America,6.28,12.73
2024-02-01,20240201,8,1,157,7,7.15,77.73,557,2024,Q1,2,February,2024-02,Product,North America,4.46,5.23
2024-02-01,20240201,8,2,127,5,5.0,82.9,435,2024,Q1,2,February,2024-02,Product,Europe,3.94,4.23
2024-02-01,20240201,8,3,98,7,6.26,81.65,321,2024,Q1,2,February,2024-02,Product,Asia Pacific,7.14,3.27
2024-02-01,20240201,8,4,65,2,7.56,86.75,225,2024,Q1,2,February,2024-02,Product,Latin America,3.08,2.17
2024-03-01,20240301,1,1,218,13,5.91,91.0,829,2024,Q1,3,March,2024-03,Engineering,North America,5.96,7.27
2024-03-01,20240301,1,2,193,10,5.74,84.92,623,2024,Q1,3,March,2024-03,Engineering,Europe,5.18,6.43
2024-03-01,20240301,1,3,156,4,4.64,90.34,533,2024,Q1,3,March,2024-03,Engineering,Asia Pacific,2.56,5.2
2024-03-01,20240301,1,4,114,5,4.94,93.05,435,2024,Q1,3,March,2024-03,Engineering,Latin America,4.39,3.8
2024-03-01,20240301,2,1,132,4,2.45,73.48,375,2024,Q1,3,March,2024-03,Sales,North America,3.03,4.4
2024-03-01,20240301,2,2,102,4,2.35,90.12,360,2024,Q1,3,March,2024-03,Sales,Europe,3.92,3.4
2024-03-01,20240301,2,3,82,3,1.77,71.2,242,2024,Q1,3,March,2024-03,Sales,Asia Pacific,3.66,2.73
2024-03-01,20240301,2,4,53,2,1.78,70.97,212,2024,Q1,3,March,2024-03,Sales,Latin America,3.77,1.77
2024-03-01,20240301,3,1,98,5,2.94,92.36,344,2024,Q1,3,March,2024-03,Marketing,North America,5.1,3.27
2024-03-01,20240301,3,2,78,4,2.68,86.98,263,2024,Q1,3,March,2024-03,Marketing,Europe,5.13,2.6
2024-03-01,20240301,3,3,56,4,2.63,76.97,182,2024,Q1,3,March,2024-03,Marketing,Asia Pacific,7.14,1.87
2024-03-01,20240301,3,4,40,1,3.78,71.95,157,2024,Q1,3,March,2024-03,Marketing,Latin America,2.5,1.33
2024-03-01,20240301,4,1,311,22,5.2,88.83,1056,2024,Q1,3,March,2024-03,Operations,North America,7.07,10.37
2024-03-01,20240301,4,2,251,19,4.61,71.99,1023,2024,Q1,3,March,2024-03,Operations,Europe,7.57,8.37
2024-03-01,20240301,4,3,195,8,3.75,84.43,752,2024,Q1,3,March,2024-03,Operations,Asia Pacific,4.1,6.5
2024-03-01,20240301,4,4,129,8,4.65,94.1,478,2024,Q1,3,March,2024-03,Operations,Latin America,6.2,4.3
2024-03-01,20240301,5,1,65,3,1.35,83.63,166,2024,Q1,3,March,2024-03,Finance,North America,4.62,2.17
2024-03-01,20240301,5,2,51,3,1.35,84.99,168,2024,Q1,3,March,2024-03,Finance,Europe,5.88,1.7
2024-03-01,20240301,5,3,34,1,1.28,91.07,137,2024,Q1,3,March,2024-03,Finance,Asia Pacific,2.94,1.13
2024-03-01,20240301,5,4,27,2,1.48,70.24,67,2024,Q1,3,March,2024-03,Finance,Latin America,7.41,0.9
2024-03-01,20240301,6,1,42,1,2.1,84.83,150,2024,Q1,3,March,2024-03,HR,North America,2.38,1.4
2024-03-01,20240301,6,2,34,2,2.53,92.89,133,2024,Q1,3,March,2024-03,HR,Europe,5.88,1.13
2024-03-01,20240301,6,3,27,1,2.09,72.24,85,2024,Q1,3,March,2024-03,HR,Asia Pacific,3.7,0.9
2024-03-01,20240301,6,4,21,1,3.15,79.71,57,2024,Q1,3,March,2024-03,HR,Latin America,4.76,0.7
2024-03-01,20240301,7,1,773,60,1.22,92.79,2079,2024,Q1,3,March,2024-03,Customer Support,North America,7.76,25.77
2024-03-01,20240301,7,2,627,22,0.9,93.61,2295,2024,Q1,3,March,2024-03,Customer Support,Europe,3.51,20.9
2024-03-01,20240301,7,3,520,15,1.21,76.9,1920,2024,Q1,3,March,2024-03,Customer Support,Asia Pacific,2.88,17.33
2024-03-01,20240301,7,4,336,18,0.97,86.43,1266,2024,Q1,3,March,2024-03,Customer Support,Latin America,5.36,11.2
2024-03-01,20240301,8,1,141,3,6.06,90.37,582,2024,Q1,3,March,2024-03,Product,North America,2.13,4.7
2024-03-01,20240301,8,2,112,6,7.11,77.22,444,2024,Q1,3,March,2024-03,Product,Europe,5.36,3.73
2024-03-01,20240301,8,3,95,2,4.88,73.82,332,2024,Q1,3,March,2024-03,Product,Asia Pacific,2.11,3.17
2024-03-01,20240301,8,4,65,2,5.81,71.95,227,2024,Q1,3,March,2024-03,Product,Latin America,3.08,2.17
2024-04-01,20240401,1,1,252,5,5.63,79.61,862,2024,Q2,4,April,2024-04,Engineering,North America,1.98,8.4
2024-04-01,20240401,1,2,182,6,6.12,82.3,652,2024,Q2,4,April,2024-04,Engineering,Europe,3.3,6.07
2024-04-01,20240401,1,3,140,11,5.93,94.15,547,2024,Q2,4,April,2024-04,Engineering,Asia Pacific,7.86,4.67
2024-04-01,20240401,1,4,106,6,6.2,94.1,441,2024,Q2,4,April,2024-04,Engineering,Latin America,5.66,3.53
2024-04-01,20240401,2,1,131,4,2.15,74.5,384,2024,Q2,4,April,2024-04,Sales,North America,3.05,4.37
2024-04-01,20240401,2,2,103,2,2.23,84.82,362,2024,Q2,4,April,2024-04,Sales,Europe,1.94,3.43
2024-04-01,20240401,2,3,73,3,1.79,90.02,256,2024,Q2,4,April,2024-04,Sales,Asia Pacific,4.11,2.43
2024-04-01,20240401,2,4,54,1,2.05,88.69,215,2024,Q2,4,April,2024-04,Sales,Latin America,1.85,1.8
2024-04-01,20240401,3,1,84,4,3.83,79.78,351,2024,Q2,4,April,2024-04,Marketing,North America,4.76,2.8
2024-04-01,20240401,3,2,78,4,3.48,84.07,278,2024,Q2,4,April,2024-04,Marketing,Europe,5.13,2.6
2024-04-01,20240401,3,3,59,4,3.45,88.38,185,2024,Q2,4,April,2024-04,Marketing,Asia Pacific,6.78,1.97
2024-04-01,20240401,3,4,41,2,2.85,84.07,159,2024,Q2,4,April,2024-04,Marketing,Latin America,4.88,1.37
2024-04-01,20240401,4,1,330,8,4.86,85.07,1068,2024,Q2,4,April,2024-04,Operations,North America,2.42,11.0
2024-04-01,20240401,4,2,241,8,3.85,78.79,1026,2024,Q2,4,April,2024-04,Operations,Europe,3.32,8.03
2024-04-01,20240401,4,3,209,4,4.52,79.28,779,2024,Q2,4,April,2024-04,Operations,Asia Pacific,1.91,6.97
2024-04-01,20240401,4,4,139,8,4.66,87.26,481,2024,Q2,4,April,2024-04,Operations,Latin America,5.76,4.63
2024-04-01,20240401,5,1,64,2,1.22,80.37,171,2024,Q2,4,April,2024-04,Finance,North America,3.12,2.13
2024-04-01,20240401,5,2,47,2,1.43,77.88,168,2024,Q2,4,April,2024-04,Finance,Europe,4.26,1.57
2024-04-01,20240401,5,3,39,2,1.46,87.63,141,2024,Q2,4,April,2024-04,Finance,Asia Pacific,5.13,1.3
2024-04-01,20240401,5,4,28,1,1.68,86.5,68,2024,Q2,4,April,2024-04,Finance,Latin America,3.57,0.93
2024-04-01,20240401,6,1,43,1,2.8,91.82,153,2024,Q2,4,April,2024-04,HR,North America,2.33,1.43
2024-04-01,20240401,6,2,33,2,3.04,92.01,137,2024,Q2,4,April,2024-04,HR,Europe,6.06,1.1
2024-04-01,20240401,6,3,30,0,2.13,72.31,89,2024,Q2,4,April,2024-04,HR,Asia Pacific,0.0,1.0
2024-04-01,20240401,6,4,19,0,2.59,77.77,60,2024,Q2,4,April,2024-04,HR,Latin America,0.0,0.63
2024-04-01,20240401,7,1,725,29,1.19,70.76,2176,2024,Q2,4,April,2024-04,Customer Support,North America,4.0,24.17
2024-04-01,20240401,7,2,635,48,1.24,77.98,2369,2024,Q2,4,April,2024-04,Customer Support,Europe,7.56,21.17
2024-04-01,20240401,7,3,437,15,0.85,77.88,1996,2024,Q2,4,April,2024-04,Customer Support,Asia Pacific,3.43,14.57
2024-04-01,20240401,7,4,347,18,1.02,81.47,1333,2024,Q2,4,April,2024-04,Customer Support,Latin America,5.19,11.57
2024-04-01,20240401,8,1,149,8,6.06,71.53,596,2024,Q2,4,April,2024-04,Product,North America,5.37,4.97
2024-04-01,20240401,8,2,126,3,5.01,73.84,463,2024,Q2,4,April,2024-04,Product,Europe,2.38,4.2
2024-04-01,20240401,8,3,99,5,6.2,92.21,347,2024,Q2,4,April,2024-04,Product,Asia Pacific,5.05,3.3
2024-04-01,20240401,8,4,76,5,6.73,81.45,240,2024,Q2,4,April,2024-04,Product,Latin America,6.58,2.53
2024-05-01,20240501,1,1,253,5,4.13,93.97,876,2024,Q2,5,May,2024-05,Engineering,North America,1.98,8.43
2024-05-01,20240501,1,2,193,8,4.3,72.01,658,2024,Q2,5,May,2024-05,Engineering,Europe,4.15,6.43
2024-05-01,20240501,1,3,136,6,5.75,94.66,559,2024,Q2,5,May,2024-05,Engineering,Asia Pacific,4.41,4.53
2024-05-01,20240501,1,4,108,5,5.35,82.94,441,2024,Q2,5,May,2024-05,Engineering,Latin America,4.63,3.6
2024-05-01,20240501,2,1,112,2,1.7,87.62,388,2024,Q2,5,May,2024-05,Sales,North America,1.79,3.73
2024-05-01,20240501,2,2,103,7,2.58,93.48,367,2024,Q2,5,May,2024-05,Sales,Europe,6.8,3.43
2024-05-01,20240501,2,3,76,2,2.41,92.21,268,2024,Q2,5,May,2024-05,Sales,Asia Pacific,2.63,2.53
2024-05-01,20240501,2,4,56,3,1.7,71.01,223,2024,Q2,5,May,2024-05,Sales,Latin America,5.36,1.87
2024-05-01,20240501,3,1,92,7,2.55,91.39,359,2024,Q2,5,May,2024-05,Marketing,North America,7.61,3.07
2024-05-01,20240501,3,2,76,5,3.77,77.45,292,2024,Q2,5,May,2024-05,Marketing,Europe,6.58,2.53
2024-05-01,20240501,3,3,53,1,3.05,90.71,190,2024,Q2,5,May,2024-05,Marketing,Asia Pacific,1.89,1.77
2024-05-01,20240501,3,4,46,2,2.71,93.72,159,2024,Q2,5,May,2024-05,Marketing,Latin America,4.35,1.53
2024-05-01,20240501,4,1,336,12,4.2,80.56,1079,2024,Q2,5,May,2024-05,Operations,North America,3.57,11.2
2024-05-01,20240501,4,2,233,7,3.61,74.68,1048,2024,Q2,5,May,2024-05,Operations,Europe,3.0,7.77
2024-05-01,20240501,4,3,203,10,4.99,85.91,806,2024,Q2,5,May,2024-05,Operations,Asia Pacific,4.93,6.77
2024-05-01,20240501,4,4,148,6,4.58,71.74,506,2024,Q2,5,May,2024-05,Operations,Latin America,4.05,4.93
2024-05-01,20240501,5,1,65,2,1.78,70.32,173,2024,Q2,5,May,2024-05,Finance,North America,3.08,2.17
2024-05-01,20240501,5,2,43,2,1.77,90.34,168,2024,Q2,5,May,2024-05,Finance,Europe,4.65,1.43
2024-05-01,20240501,5,3,38,2,1.32,86.24,141,2024,Q2,5,May,2024-05,Finance,Asia Pacific,5.26,1.27
2024-05-01,20240501,5,4,26,1,1.69,73.65,68,2024,Q2,5,May,2024-05,Finance,Latin America,3.85,0.87
2024-05-01,20240501,6,1,44,1,2.28,79.88,158,2024,Q2,5,May,2024-05,HR,North America,2.27,1.47
2024-05-01,20240501,6,2,35,2,2.9,73.16,137,2024,Q2,5,May,2024-05,HR,Europe,5.71,1.17
2024-05-01,20240501,6,3,30,0,2.19,70.55,92,2024,Q2,5,May,2024-05,HR,Asia Pacific,0.0,1.0
2024-05-01,20240501,6,4,21,1,3.11,80.27,61,2024,Q2,5,May,2024-05,HR,Latin America,4.76,0.7
2024-05-01,20240501,7,1,748,21,0.87,73.31,2193,2024,Q2,5,May,2024-05,Customer Support,North America,2.81,24.93
2024-05-01,20240501,7,2,568,21,1.28,84.46,2481,2024,Q2,5,May,2024-05,Customer Support,Europe,3.7,18.93
2024-05-01,20240501,7,3,467,22,0.96,74.57,2009,2024,Q2,5,May,2024-05,Customer Support,Asia Pacific,4.71,15.57
2024-05-01,20240501,7,4,392,31,0.82,73.76,1366,2024,Q2,5,May,2024-05,Customer Support,Latin America,7.91,13.07
2024-05-01,20240501,8,1,146,6,5.19,81.41,603,2024,Q2,5,May,2024-05,Product,North America,4.11,4.87
2024-05-01,20240501,8,2,116,2,6.08,94.58,470,2024,Q2,5,May,2024-05,Product,Europe,1.72,3.87
2024-05-01,20240501,8,3,103,7,7.66,89.75,360,2024,Q2,5,May,2024-05,Product,Asia Pacific,6.8,3.43
2024-05-01,20240501,8,4,77,1,6.19,94.73,251,2024,Q2,5,May,2024-05,Product,Latin America,1.3,2.57
2024-06-01,20240601,1,1,256,17,6.19,87.66,914,2024,Q2,6,June,2024-06,Engineering,North America,6.64,8.53
2024-06-01,20240601,1,2,181,13,6.06,91.1,682,2024,Q2,6,June,2024-06,Engineering,Europe,7.18,6.03
2024-06-01,20240601,1,3,138,3,6.34,84.65,567,2024,Q2,6,June,2024-06,Engineering,Asia Pacific,2.17,4.6
2024-06-01,20240601,1,4,100,6,6.09,90.36,453,2024,Q2,6,June,2024-06,Engineering,Latin America,6.0,3.33
2024-06-01,20240601,2,1,121,4,1.61,90.84,390,2024,Q2,6,June,2024-06,Sales,North America,3.31,4.03
2024-06-01,20240601,2,2,98,4,2.13,93.17,367,2024,Q2,6,June,2024-06,Sales,Europe,4.08,3.27
2024-06-01,20240601,2,3,81,1,1.64,80.75,269,2024,Q2,6,June,2024-06,Sales,Asia Pacific,1.23,2.7
2024-06-01,20240601,2,4,61,3,1.63,71.01,230,2024,Q2,6,June,2024-06,Sales,Latin America,4.92,2.03
2024-06-01,20240601,3,1,99,4,3.23,90.0,371,2024,Q2,6,June,2024-06,Marketing,North America,4.04,3.3
2024-06-01,20240601,3,2,68,3,3.34,88.35,300,2024,Q2,6,June,2024-06,Marketing,Europe,4.41,2.27
2024-06-01,20240601,3,3,63,2,3.83,83.46,198,2024,Q2,6,June,2024-06,Marketing,Asia Pacific,3.17,2.1
2024-06-01,20240601,3,4,39,1,3.55,87.67,159,2024,Q2,6,June,2024-06,Marketing,Latin America,2.56,1.3
2024-06-01,20240601,4,1,316,7,5.19,92.43,1080,2024,Q2,6,June,2024-06,Operations,North America,2.22,10.53
2024-06-01,20240601,4,2,258,19,3.91,87.99,1070,2024,Q2,6,June,2024-06,Operations,Europe,7.36,8.6
2024-06-01,20240601,4,3,198,8,3.85,80.61,811,2024,Q2,6,June,2024-06,Operations,Asia Pacific,4.04,6.6
2024-06-01,20240601,4,4,154,6,4.0,92.35,521,2024,Q2,6,June,2024-06,Operations,Latin America,3.9,5.13
2024-06-01,20240601,5,1,63,4,1.87,74.24,178,2024,Q2,6,June,2024-06,Finance,North America,6.35,2.1
2024-06-01,20240601,5,2,52,2,1.48,74.88,169,2024,Q2,6,June,2024-06,Finance,Europe,3.85,1.73
2024-06-01,20240601,5,3,40,2,1.93,89.34,142,2024,Q2,6,June,2024-06,Finance,Asia Pacific,5.0,1.33
2024-06-01,20240601,5,4,26,2,1.46,77.8,72,2024,Q2,6,June,2024-06,Finance,Latin America,7.69,0.87
2024-06-01,20240601,6,1,47,1,3.11,94.83,158,2024,Q2,6,June,2024-06,HR,North America,2.13,1.57
2024-06-01,20240601,6,2,38,1,2.66,92.87,144,2024,Q2,6,June,2024-06,HR,Europe,2.63,1.27
2024-06-01,20240601,6,3,27,0,2.1,84.04,92,2024,Q2,6,June,2024-06,HR,Asia Pacific,0.0,0.9
2024-06-01,20240601,6,4,21,0,2.51,71.0,64,2024,Q2,6,June,2024-06,HR,Latin America,0.0,0.7
